source,sample_id,neck_flexion,trunk_flexion,left_shoulder_elev,right_shoulder_elev,shoulder_symmetry,alignment_deviation,label
multiposture,multiposture_296,33.9416,24.7976,6.3755,8.581,12.2053,38.4827,HIGH
multiposture,multiposture_297,34.6194,24.6563,6.4023,8.6194,12.4616,38.0074,HIGH
multiposture,multiposture_298,34.4185,24.6437,5.6201,8.6478,11.7882,38.106,HIGH
multiposture,multiposture_299,35.865,24.8554,5.5068,9.3318,11.9912,38.0472,HIGH
multiposture,multiposture_300,36.6852,25.1347,6.3129,10.1074,11.7538,38.2766,HIGH
multiposture,multiposture_301,36.8189,25.1575,6.1354,10.1252,12.0248,38.2946,HIGH
multiposture,multiposture_302,35.7788,25.1158,2.8041,10.8319,11.7994,38.6129,HIGH
multiposture,multiposture_303,34.5848,25.0388,2.6222,10.7981,10.9951,38.8735,HIGH
multiposture,multiposture_304,33.0976,25.0897,4.0769,9.5808,10.0389,39.4925,HIGH
multiposture,multiposture_305,23.9518,25.6599,5.9463,10.3598,12.1964,43.8822,MEDIUM
multiposture,multiposture_306,25.7028,25.123,12.9717,15.7591,15.0778,42.2394,HIGH
multiposture,multiposture_307,27.5013,31.9964,5.5132,10.54,18.2034,67.2549,HIGH
multiposture,multiposture_308,25.634,31.6564,6.1794,9.404,18.9995,66.4444,HIGH
multiposture,multiposture_309,21.7371,31.7136,6.9769,8.4981,20.025,66.6397,HIGH
multiposture,multiposture_310,15.8891,33.0283,9.6583,11.0975,22.7299,65.9838,HIGH
multiposture,multiposture_311,18.0359,32.029,8.9742,8.7397,24.5262,66.7143,HIGH
multiposture,multiposture_312,17.3297,32.18,9.126,8.9895,24.8203,66.6441,HIGH
multiposture,multiposture_313,16.5201,32.3464,9.6134,9.0474,25.2119,67.2658,HIGH
multiposture,multiposture_314,16.7476,32.4077,8.4936,10.1186,25.4152,67.6748,HIGH
multiposture,multiposture_315,14.7035,32.3951,8.3236,8.837,25.2851,67.6673,HIGH
multiposture,multiposture_316,12.1608,32.5325,9.4127,9.0729,25.6156,67.3332,HIGH
multiposture,multiposture_317,13.27,32.6665,9.5847,8.6085,25.6925,68.1607,HIGH
multiposture,multiposture_318,13.5882,32.738,9.038,8.1386,25.7498,68.5539,HIGH
multiposture,multiposture_319,14.3482,32.5834,8.8796,9.6382,25.6117,68.4846,HIGH
multiposture,multiposture_320,15.1929,32.8609,8.4817,7.2708,24.9104,68.7243,HIGH
multiposture,multiposture_321,17.668,32.618,8.4074,7.5683,23.8152,68.4291,HIGH
multiposture,multiposture_322,16.5531,33.3618,9.4179,7.2832,23.7142,69.2037,HIGH
multiposture,multiposture_323,16.2562,33.3637,9.6367,7.2905,23.9122,68.7119,HIGH
multiposture,multiposture_324,14.3744,33.4896,9.691,7.4157,23.4263,68.5639,HIGH
multiposture,multiposture_325,14.3181,33.6082,9.7594,7.8297,23.7813,68.7767,HIGH
multiposture,multiposture_326,15.1704,33.649,10.4276,7.5084,25.2414,69.1098,HIGH
multiposture,multiposture_327,14.3327,33.8729,9.6425,8.1955,25.0047,68.9893,HIGH
multiposture,multiposture_328,13.2091,33.73,9.2933,8.839,25.1153,68.2703,HIGH
multiposture,multiposture_329,13.5876,33.8839,9.0124,8.4277,24.7842,68.7524,HIGH
multiposture,multiposture_330,11.0429,33.5138,8.972,8.1419,24.9359,68.099,HIGH
multiposture,multiposture_331,12.4361,33.2694,15.4174,10.5226,24.5621,68.3168,HIGH
multiposture,multiposture_332,13.0497,33.2129,14.5288,10.0811,24.6504,68.2385,HIGH
multiposture,multiposture_333,13.2464,33.3307,13.581,9.4485,24.6959,68.5471,HIGH
multiposture,multiposture_334,15.0088,33.3258,12.2364,9.1904,23.9322,68.9698,HIGH
multiposture,multiposture_335,13.6382,33.2649,11.4197,9.3309,24.5084,67.8218,HIGH
multiposture,multiposture_336,13.3947,33.5057,11.0163,9.1166,24.4503,67.9426,HIGH
multiposture,multiposture_337,6.4852,2.2945,12.4984,9.3956,14.4374,2.3272,MEDIUM
multiposture,multiposture_338,6.091,2.285,10.8335,8.8805,13.9824,2.474,MEDIUM
multiposture,multiposture_339,3.5115,2.279,10.0867,8.7567,13.4728,3.4865,MEDIUM
multiposture,multiposture_340,1.6503,2.284,10.0496,8.5412,13.4113,4.2389,MEDIUM
multiposture,multiposture_341,1.0622,2.3613,9.7466,8.426,13.3559,4.6477,MEDIUM
multiposture,multiposture_342,1.3269,2.425,11.4282,8.7675,13.1293,4.677,MEDIUM
multiposture,multiposture_343,1.5368,2.4995,13.7075,9.1322,14.6662,4.7606,MEDIUM
multiposture,multiposture_344,2.8569,2.6195,17.2981,9.4651,13.2772,4.4753,MEDIUM
multiposture,multiposture_345,1.4719,2.1497,15.7591,10.1365,14.0632,4.0185,MEDIUM
multiposture,multiposture_346,1.669,2.1821,14.6283,9.7658,14.2365,4.0096,MEDIUM
multiposture,multiposture_347,2.4208,2.1356,14.214,9.785,14.2513,3.6151,MEDIUM
multiposture,multiposture_348,2.5107,2.1306,13.7906,9.622,14.1971,3.5696,MEDIUM
multiposture,multiposture_349,1.8102,2.0234,49.6295,8.9356,6.3009,3.5997,MEDIUM
multiposture,multiposture_350,1.5087,2.0112,23.4297,8.9465,7.5681,3.674,MEDIUM
multiposture,multiposture_351,2.0673,2.1396,17.6225,9.0035,10.5691,3.7587,MEDIUM
multiposture,multiposture_352,2.2358,2.1645,15.4668,9.0565,10.9602,3.7517,MEDIUM
multiposture,multiposture_353,2.0356,2.1674,14.2815,9.0401,11.2986,3.8292,MEDIUM
multiposture,multiposture_354,1.3737,2.3711,16.0767,9.156,13.0277,4.5121,MEDIUM
multiposture,multiposture_355,6.7901,2.3534,14.0802,9.5904,17.0688,2.1565,HIGH
multiposture,multiposture_356,4.2677,1.1541,33.722,12.6803,11.0101,4.2162,MEDIUM
multiposture,multiposture_357,2.9973,1.301,32.0712,12.9781,12.0971,3.9596,MEDIUM
multiposture,multiposture_358,1.7606,1.3778,31.5135,12.744,12.0233,3.6551,MEDIUM
multiposture,multiposture_359,0.7817,1.3702,31.0638,12.7292,12.1229,3.2437,MEDIUM
multiposture,multiposture_360,0.5456,1.307,30.7896,12.7637,12.1641,3.0114,MEDIUM
multiposture,multiposture_361,0.0466,1.3377,30.4856,12.7931,12.0478,2.8334,MEDIUM
multiposture,multiposture_362,3.0189,1.1795,30.1884,12.6149,12.0364,1.3492,MEDIUM
multiposture,multiposture_363,2.6773,1.1318,30.0907,12.6456,11.8971,1.378,MEDIUM
multiposture,multiposture_364,1.9297,0.8828,17.189,13.3036,13.7344,1.1181,MEDIUM
multiposture,multiposture_365,1.6741,0.9168,21.9689,12.9463,14.4795,2.6468,MEDIUM
multiposture,multiposture_366,1.2925,0.8291,25.6261,13.1503,14.3139,2.3066,MEDIUM
multiposture,multiposture_367,1.7089,0.7616,26.7226,12.9692,13.5907,2.3324,MEDIUM
multiposture,multiposture_368,0.0668,0.7342,30.1658,12.1884,13.6114,1.5464,MEDIUM
multiposture,multiposture_369,5.7069,0.4728,29.3833,11.7694,13.2079,1.3062,MEDIUM
multiposture,multiposture_370,6.1625,0.619,28.9161,12.2516,12.8056,1.1549,MEDIUM
multiposture,multiposture_371,6.3187,0.7953,28.961,12.0656,12.6465,0.7886,MEDIUM
multiposture,multiposture_372,1.2433,0.1785,39.1149,12.2185,15.5137,0.0854,HIGH
multiposture,multiposture_373,5.3636,0.3061,29.2406,38.1677,15.076,2.3221,HIGH
multiposture,multiposture_374,3.2621,0.132,32.3173,23.8977,13.7034,1.3677,MEDIUM
multiposture,multiposture_375,1.9053,0.9727,33.697,10.515,14.8962,1.3769,MEDIUM
multiposture,multiposture_376,2.1546,0.9225,30.4623,10.4163,14.9045,1.1825,MEDIUM
multiposture,multiposture_377,1.9407,0.9468,29.2952,11.5368,14.6694,1.3061,MEDIUM
multiposture,multiposture_378,3.2872,0.6255,30.9301,13.0783,12.5793,0.1655,MEDIUM
multiposture,multiposture_379,2.6414,0.7522,29.8959,12.3456,12.9107,0.6683,MEDIUM
multiposture,multiposture_380,2.2632,0.5999,30.4829,12.5734,13.255,0.4422,MEDIUM
multiposture,multiposture_381,1.7487,0.6003,29.7387,12.4815,13.4577,0.6185,MEDIUM
multiposture,multiposture_382,5.5045,1.3652,14.692,8.9846,5.7836,5.5964,MEDIUM
multiposture,multiposture_383,6.1121,1.2145,15.3587,6.6902,7.8631,5.6228,MEDIUM
multiposture,multiposture_384,7.2677,1.4943,14.5749,5.8704,8.2901,6.602,MEDIUM
multiposture,multiposture_385,5.1542,1.5414,14.2651,4.4525,7.704,5.8914,MEDIUM
multiposture,multiposture_386,2.9827,1.5636,13.2368,3.7721,7.4097,4.8654,MEDIUM
multiposture,multiposture_387,2.6542,1.5567,13.2928,3.5597,7.9575,4.6295,MEDIUM
multiposture,multiposture_388,3.8537,1.3425,11.9157,1.7386,6.3188,4.7959,MEDIUM
multiposture,multiposture_389,2.7559,1.7203,12.6577,2.2867,3.7221,5.0225,LOW
multiposture,multiposture_390,3.9102,2.0317,13.7579,2.4978,4.0381,6.1739,LOW
multiposture,multiposture_391,4.7078,2.086,13.8521,5.2055,4.1268,6.6191,LOW
multiposture,multiposture_392,5.4227,1.952,14.0207,5.8174,8.1285,6.4414,MEDIUM
multiposture,multiposture_393,6.9174,1.5816,15.516,6.0144,9.2872,6.5651,MEDIUM
multiposture,multiposture_394,8.6197,1.2729,14.1026,5.3239,9.9245,6.7427,MEDIUM
multiposture,multiposture_395,9.2025,1.2707,14.0879,5.2615,10.0125,7.0251,MEDIUM
multiposture,multiposture_396,9.4213,1.2056,13.5877,5.0321,10.1178,6.9911,MEDIUM
multiposture,multiposture_397,9.2265,1.2077,13.3282,4.3082,10.6438,7.0587,MEDIUM
multiposture,multiposture_398,9.515,1.2067,13.1462,4.2284,10.5024,7.1063,MEDIUM
multiposture,multiposture_399,9.5998,1.2477,12.9321,3.7475,10.5094,7.2299,MEDIUM
multiposture,multiposture_400,9.631,1.2729,12.7102,3.7211,10.5601,7.2442,MEDIUM
multiposture,multiposture_401,8.3759,1.2012,12.1877,2.8785,10.4893,6.4482,MEDIUM
multiposture,multiposture_402,6.6419,1.1966,11.8473,2.9406,9.2893,5.6227,MEDIUM
multiposture,multiposture_403,1.3427,1.1549,11.8196,3.0427,8.5274,3.1445,MEDIUM
multiposture,multiposture_404,1.5797,1.1172,11.4364,2.9753,7.7006,1.7402,MEDIUM
multiposture,multiposture_405,2.6749,0.5395,8.5713,1.7072,11.5181,2.1927,MEDIUM
multiposture,multiposture_406,3.6391,0.573,0.4371,2.1184,13.8249,2.4772,MEDIUM
multiposture,multiposture_407,0.5536,0.5879,15.5011,2.4499,8.3364,1.5515,MEDIUM
multiposture,multiposture_408,0.8969,0.3654,16.0647,6.5997,7.1113,1.199,MEDIUM
multiposture,multiposture_409,0.6715,0.1253,14.2482,6.7871,9.9207,0.0275,MEDIUM
multiposture,multiposture_410,0.9883,0.0454,11.0459,7.1582,10.5092,0.3479,MEDIUM
multiposture,multiposture_411,2.3964,3.6507,36.4013,19.9288,9.5776,6.7951,MEDIUM
multiposture,multiposture_412,4.0229,3.1466,34.6826,18.9801,9.9392,5.1867,MEDIUM
multiposture,multiposture_413,4.2152,3.4651,33.3055,19.3744,9.8129,5.7563,MEDIUM
multiposture,multiposture_414,4.0137,3.4643,33.4621,19.1102,9.3411,5.8264,MEDIUM
multiposture,multiposture_415,3.4771,3.3956,33.1662,19.3723,9.1883,5.8898,MEDIUM
multiposture,multiposture_416,3.6252,3.6729,32.5552,19.2897,9.2538,6.4257,MEDIUM
multiposture,multiposture_417,3.8665,3.7169,32.8383,19.3166,9.2567,6.4192,MEDIUM
multiposture,multiposture_418,2.7279,3.7108,32.9454,19.4943,9.5541,6.8979,MEDIUM
multiposture,multiposture_419,2.7837,3.7454,33.0286,19.5514,9.4081,6.9518,MEDIUM
multiposture,multiposture_420,2.7957,3.7122,33.0256,19.6176,9.6029,6.8752,MEDIUM
multiposture,multiposture_421,2.3572,3.7148,33.0638,19.6529,9.7748,7.0701,MEDIUM
multiposture,multiposture_422,1.2453,3.683,32.6969,19.7217,9.8128,7.484,MEDIUM
multiposture,multiposture_423,0.691,3.6794,32.6131,19.8295,9.9217,7.6966,MEDIUM
multiposture,multiposture_424,0.144,3.6735,32.5443,19.8804,9.9092,7.9113,MEDIUM
multiposture,multiposture_425,0.3084,3.633,32.5356,19.9118,9.4411,7.951,MEDIUM
multiposture,multiposture_426,1.2644,3.6973,32.2663,20.091,9.0357,8.444,MEDIUM
multiposture,multiposture_427,8.9271,6.2805,12.7602,18.0043,23.043,9.9131,HIGH
multiposture,multiposture_428,10.6501,5.8457,0.5476,17.3083,23.2582,8.298,HIGH
multiposture,multiposture_429,11.3546,4.3939,4.6477,14.1909,25.9231,4.6602,HIGH
multiposture,multiposture_430,11.5003,4.6636,4.0663,13.8534,25.0725,5.2402,HIGH
multiposture,multiposture_431,10.7455,5.2767,2.9843,13.5226,24.5041,6.938,HIGH
multiposture,multiposture_432,11.114,6.0266,1.8837,13.7304,23.809,8.4103,HIGH
multiposture,multiposture_433,11.5474,6.3735,1.7873,13.7395,23.6024,9.0126,HIGH
multiposture,multiposture_434,1.5292,4.7054,4.0735,27.9622,21.3511,9.5348,HIGH
multiposture,multiposture_435,5.2445,2.5612,15.4679,123.1257,29.3969,3.4857,HIGH
multiposture,multiposture_436,8.8155,2.8841,17.0973,124.0213,33.5483,2.9591,HIGH
multiposture,multiposture_437,6.2093,3.2813,15.9397,77.7376,33.0478,4.7044,HIGH
multiposture,multiposture_438,7.4297,4.0423,12.0071,21.7099,29.4107,5.6956,HIGH
multiposture,multiposture_439,6.9713,4.5719,11.6709,12.5729,26.9533,6.9864,HIGH
multiposture,multiposture_440,7.8079,4.9495,11.3833,10.8071,25.264,7.4512,HIGH
multiposture,multiposture_441,9.5317,4.9048,10.9062,10.4539,23.8806,6.6326,HIGH
multiposture,multiposture_442,9.7531,4.8113,10.5808,10.4101,22.5311,6.3143,HIGH
multiposture,multiposture_443,10.312,4.9631,9.9031,10.0147,21.0821,6.4368,HIGH
multiposture,multiposture_444,10.8944,5.098,9.3109,9.5142,20.4294,6.4795,HIGH
multiposture,multiposture_445,11.067,5.1701,9.1018,9.4469,20.2478,6.5759,HIGH
multiposture,multiposture_446,11.6562,5.1827,9.2473,9.6883,19.5637,6.3151,HIGH
multiposture,multiposture_447,11.4861,5.1752,9.3393,8.704,19.1262,6.3265,HIGH
multiposture,multiposture_448,10.8459,5.0053,9.3127,8.6848,17.8507,6.1556,HIGH
multiposture,multiposture_449,9.673,4.7483,9.2241,8.3579,16.6772,6.1204,HIGH
multiposture,multiposture_450,9.1636,4.4409,9.5465,8.0699,15.1721,5.7,HIGH
multiposture,multiposture_451,8.0969,4.0947,9.896,7.7668,13.6623,5.4577,MEDIUM
multiposture,multiposture_452,7.7575,3.8266,9.977,7.403,12.9601,5.029,MEDIUM
multiposture,multiposture_453,7.9938,3.7851,10.1189,7.1368,13.4502,4.8387,MEDIUM
multiposture,multiposture_454,11.0717,3.7761,10.0302,7.23,13.4057,3.5545,MEDIUM
multiposture,multiposture_455,11.5257,3.9525,9.6937,7.352,14.1202,3.8899,MEDIUM
multiposture,multiposture_456,11.7398,3.9417,9.5419,7.4844,14.1408,3.8161,MEDIUM
multiposture,multiposture_457,9.8908,3.9684,9.6885,7.5394,14.5435,4.6396,MEDIUM
multiposture,multiposture_458,11.2566,3.9953,9.9188,1.1842,17.6753,3.9711,HIGH
multiposture,multiposture_459,19.7517,6.1845,26.3159,24.8167,13.7801,5.3701,MEDIUM
multiposture,multiposture_460,18.3812,6.5461,27.2142,23.8469,13.8839,6.6531,MEDIUM
multiposture,multiposture_461,8.7748,4.6556,11.0274,11.3769,22.1528,6.6152,HIGH
multiposture,multiposture_462,9.1016,4.6204,10.7599,11.2812,20.5952,6.4117,HIGH
multiposture,multiposture_463,9.0494,4.5711,10.8185,11.1038,19.5832,6.3303,HIGH
multiposture,multiposture_464,8.9222,4.5883,10.2822,11.1376,19.2393,6.4163,HIGH
multiposture,multiposture_465,9.1951,4.5995,9.8585,10.7453,18.8938,6.3371,HIGH
multiposture,multiposture_466,8.8468,4.5459,10.0467,10.9924,18.6281,6.3558,HIGH
multiposture,multiposture_467,9.5524,4.5928,9.1962,9.8136,18.6206,6.2157,HIGH
multiposture,multiposture_468,9.6978,4.8715,9.2247,10.6241,21.3729,6.6728,HIGH
multiposture,multiposture_469,11.4854,4.6565,9.5625,11.0117,20.6042,5.6641,HIGH
multiposture,multiposture_470,11.9867,4.7366,10.7314,11.0716,20.3945,5.681,HIGH
multiposture,multiposture_471,13.0294,4.9933,10.1187,10.9873,20.179,5.931,HIGH
multiposture,multiposture_472,11.4671,4.9861,17.997,15.2897,18.9143,6.4367,HIGH
multiposture,multiposture_473,11.7272,5.0928,20.0369,16.7964,18.9925,6.6172,HIGH
multiposture,multiposture_474,11.9341,5.2192,19.8401,16.4369,18.7313,6.7963,HIGH
multiposture,multiposture_475,13.6766,4.9687,24.7219,16.0655,15.3092,5.7278,HIGH
multiposture,multiposture_476,14.0082,5.1408,15.8393,11.6043,16.5562,5.9601,HIGH
multiposture,multiposture_477,14.1035,5.1535,12.2146,9.8249,17.2034,5.9591,HIGH
multiposture,multiposture_478,14.3539,5.1685,10.5944,9.3301,17.3508,5.9079,HIGH
multiposture,multiposture_479,14.6159,5.1524,9.9985,9.4145,17.9568,5.8307,HIGH
multiposture,multiposture_480,14.9677,5.2402,9.8567,9.4375,18.0167,5.8839,HIGH
multiposture,multiposture_481,15.267,5.2801,9.4667,9.3172,18.1254,5.8456,HIGH
multiposture,multiposture_482,7.6288,5.4067,9.5166,9.7472,18.6293,8.6808,HIGH
multiposture,multiposture_483,10.4807,5.4132,24.7265,10.1597,14.4376,7.8739,MEDIUM
multiposture,multiposture_484,12.9852,5.3821,22.0112,10.6206,15.3603,7.038,HIGH
multiposture,multiposture_485,13.7743,5.4134,17.6826,10.6758,16.0667,6.8486,HIGH
multiposture,multiposture_486,14.0379,5.3964,14.6785,10.5854,16.1782,6.7484,HIGH
multiposture,multiposture_487,14.3687,5.4095,13.7206,10.6138,16.2955,6.6795,HIGH
multiposture,multiposture_488,14.7984,5.393,10.8088,10.5634,16.6599,6.5125,HIGH
multiposture,multiposture_489,19.3004,5.2781,10.0793,9.0695,20.617,4.1029,HIGH
multiposture,multiposture_490,20.6202,5.1696,17.6288,9.7328,21.2164,3.2622,HIGH
multiposture,multiposture_491,18.082,5.4168,19.128,9.2733,23.0651,4.8031,HIGH
multiposture,multiposture_492,7.9277,5.0819,0.6997,8.5825,21.8677,7.8308,HIGH
multiposture,multiposture_493,5.7707,0.1025,32.6596,17.3227,10.9762,2.0095,MEDIUM
multiposture,multiposture_494,7.6238,0.7265,33.4872,16.6445,11.1127,1.2292,MEDIUM
multiposture,multiposture_495,9.2601,1.0263,33.5785,17.0894,10.9061,0.9779,MEDIUM
multiposture,multiposture_496,10.6228,1.2234,33.8571,16.8721,12.0475,0.6693,MEDIUM
multiposture,multiposture_497,8.0298,1.295,33.9307,16.9092,11.7095,0.24,MEDIUM
multiposture,multiposture_498,7.5957,1.3311,33.7709,16.689,11.4292,0.391,MEDIUM
multiposture,multiposture_499,7.4831,1.2881,33.9074,16.5938,11.0998,0.3171,MEDIUM
multiposture,multiposture_500,8.4717,1.2816,33.8342,16.3774,10.5315,0.1599,MEDIUM
multiposture,multiposture_501,10.2391,1.1354,32.111,38.1869,4.7179,1.4715,MEDIUM
multiposture,multiposture_502,9.7783,2.0093,30.0976,88.2041,14.151,0.9236,HIGH
multiposture,multiposture_503,5.9116,2.4779,29.6928,97.0167,19.2166,3.2795,HIGH
multiposture,multiposture_504,6.2161,2.6758,30.6316,96.1389,20.7852,3.5748,HIGH
multiposture,multiposture_505,7.5224,1.3438,32.507,28.4305,19.2667,0.1802,HIGH
multiposture,multiposture_506,7.2954,1.3434,32.6498,18.3294,18.1916,0.2588,HIGH
multiposture,multiposture_507,7.7017,1.4468,32.5386,17.0353,16.4882,0.2892,HIGH
multiposture,multiposture_508,7.6863,1.4569,32.4777,16.5927,15.8128,0.3179,HIGH
multiposture,multiposture_509,7.8287,1.4572,32.4734,16.0961,15.6166,0.2666,HIGH
multiposture,multiposture_510,7.8698,1.4973,32.5017,16.3493,14.9176,0.3124,MEDIUM
multiposture,multiposture_511,8.036,1.5291,32.3315,16.3973,14.9046,0.3251,MEDIUM
multiposture,multiposture_512,7.8773,1.535,32.2366,16.4597,14.7983,0.3956,MEDIUM
multiposture,multiposture_513,7.6823,1.5645,32.4022,16.3728,14.3514,0.5208,MEDIUM
multiposture,multiposture_514,6.0925,1.4224,32.6312,16.0905,13.1935,0.7819,MEDIUM
multiposture,multiposture_515,4.5809,1.6191,32.1847,15.4174,12.6476,1.7692,MEDIUM
multiposture,multiposture_516,4.6734,1.5934,31.9409,16.0259,11.8642,1.6859,MEDIUM
multiposture,multiposture_517,5.2876,1.6266,31.8363,16.2378,11.7874,1.5038,MEDIUM
multiposture,multiposture_518,6.0382,1.7557,32.3031,16.0204,12.0471,1.4722,MEDIUM
multiposture,multiposture_519,6.2102,1.7563,32.7093,16.0894,12.122,1.3941,MEDIUM
multiposture,multiposture_520,6.5176,1.7224,32.7198,16.1593,11.9838,1.2043,MEDIUM
multiposture,multiposture_521,6.9701,1.6853,32.6572,16.1167,11.973,0.9548,MEDIUM
multiposture,multiposture_522,2.9891,1.5433,32.2393,16.1446,10.9837,2.1474,MEDIUM
multiposture,multiposture_523,6.0185,2.7881,35.1542,18.0976,14.7606,3.4856,MEDIUM
multiposture,multiposture_524,6.3824,2.8203,33.446,17.9862,13.9549,3.6107,MEDIUM
multiposture,multiposture_525,7.2539,2.826,32.667,17.6746,13.4119,3.4241,MEDIUM
multiposture,multiposture_526,7.1863,2.8962,32.1639,17.5321,13.5493,3.6415,MEDIUM
multiposture,multiposture_527,7.0468,2.9391,31.8331,17.4443,13.4225,3.7952,MEDIUM
multiposture,multiposture_528,7.1702,2.9524,31.7241,17.3755,13.3354,3.8,MEDIUM
multiposture,multiposture_529,8.0517,3.0445,31.3875,17.2476,13.398,3.6782,MEDIUM
multiposture,multiposture_530,9.2318,3.0771,31.5798,17.2475,13.5888,3.3472,MEDIUM
multiposture,multiposture_531,9.8632,3.0973,31.4949,17.3727,13.7627,3.1841,MEDIUM
multiposture,multiposture_532,9.7424,3.1463,31.402,17.4352,13.7217,3.3271,MEDIUM
multiposture,multiposture_533,8.9565,3.2033,31.4589,17.5229,13.6664,3.7038,MEDIUM
multiposture,multiposture_534,7.0506,3.0765,31.1713,17.4335,12.938,4.1624,MEDIUM
multiposture,multiposture_535,5.0874,3.0722,31.2102,17.5021,12.791,4.7791,MEDIUM
multiposture,multiposture_536,4.1603,3.0046,52.1681,17.8782,9.0709,4.9317,MEDIUM
multiposture,multiposture_537,4.2205,2.9505,43.7921,20.1411,9.5988,4.8003,MEDIUM
multiposture,multiposture_538,7.9182,3.8183,49.7028,23.9563,12.6372,5.1979,MEDIUM
multiposture,multiposture_539,0.3141,4.047,42.3634,22.2053,14.9118,8.4928,MEDIUM
multiposture,multiposture_540,0.5176,4.0689,15.7891,12.3437,24.3064,8.9333,HIGH
multiposture,multiposture_541,9.7755,2.8839,18.0492,12.384,22.3649,2.2766,HIGH
multiposture,multiposture_542,10.124,2.7381,19.4479,7.1772,21.8435,1.8187,HIGH
multiposture,multiposture_543,9.0961,2.7532,19.6712,0.9703,23.0915,2.2646,HIGH
multiposture,multiposture_544,9.9223,2.9863,18.2359,2.8659,22.4667,2.4073,HIGH
multiposture,multiposture_545,10.4476,3.13,17.759,4.373,20.7736,2.4405,HIGH
multiposture,multiposture_546,10.6194,3.1433,17.555,6.3939,20.2616,2.3624,HIGH
multiposture,multiposture_547,11.8094,3.0271,17.5075,1.8498,19.8523,1.6253,HIGH
multiposture,multiposture_548,13.5688,3.2282,18.3819,3.1845,18.6741,1.4495,HIGH
multiposture,multiposture_549,13.5248,3.2682,18.6293,5.3227,19.4586,1.5682,HIGH
multiposture,multiposture_550,13.6266,3.2487,18.5314,5.1913,18.9524,1.4895,HIGH
multiposture,multiposture_551,24.3947,13.6722,13.9484,24.3861,21.6192,19.015,HIGH
multiposture,multiposture_552,18.0618,2.7919,2.2597,0.5535,12.231,0.8138,MEDIUM
multiposture,multiposture_553,17.234,2.4774,1.1855,0.8482,13.4613,0.9198,MEDIUM
multiposture,multiposture_554,17.8359,2.638,0.6516,1.0741,14.0153,0.9082,MEDIUM
multiposture,multiposture_555,18.0292,2.3676,0.3724,1.2961,14.0296,1.5575,MEDIUM
multiposture,multiposture_556,17.5492,2.2112,0.474,1.2135,14.0302,1.7393,MEDIUM
multiposture,multiposture_557,17.4721,2.1489,0.6452,1.0941,14.0207,1.8274,MEDIUM
multiposture,multiposture_558,16.7558,2.0995,0.8546,1.3377,14.2641,1.8994,MEDIUM
multiposture,multiposture_559,16.0067,2.2674,1.8785,1.0691,13.4074,1.2922,MEDIUM
